qr_image,url,label
qr_1485.png,https://welcome-trezo.vercel.app/,malicious
qr_1486.png,https://roblox.com.py/communities/9111361167/Nature-Buddys,malicious
qr_1487.png,http://finebill-police.100710.com/govtnz/,malicious
qr_1488.png,https://networks-blockdag.pages.dev/assety/wallet.html,malicious
qr_1489.png,https://www.raiodesolbrilhante1.com.br/plala/jpn/webmai1/index.php,malicious
qr_1490.png,https://ferhadbag-maker.github.io/index./,malicious
qr_1491.png,https://emfjgiedopewwszs.weebly.com/,malicious
qr_1492.png,https://notifyhubss.net/d1e59db5d71dba486fpbba3d0fc2074e98c0.html,malicious
qr_1493.png,https://neon-biscochitos-b2f325.netlify.app/help.html,malicious
qr_1494.png,https://cepet.in/uGabD,malicious
qr_1495.png,http://padisahbet-girisin.vip/,malicious
qr_1496.png,https://qe7h-hgxqx-ctpv-5fqp.pages.dev/a7f9q-3zk-p8d4m-9hx?id=129075693863486,malicious
qr_1497.png,https://www.ipkos-pl.online/,malicious
qr_1498.png,https://sso-auth.com/wcud07ip4zTwx_Bl,malicious
qr_1499.png,https://roberto984-roberto.github.io/netflix/,malicious
qr_1500.png,https://cepet.in/uGabD,malicious
qr_1501.png,https://namratha36.github.io/Amazon_Clone/,malicious
qr_1502.png,http://a85p.xyz/home,malicious
qr_1503.png,https://collectionlimitskins.officiall-rewards.com/verify.php,malicious
qr_1504.png,https://mail.info-signere-digitilsynet.com/Client/login.php?sessionID=922a8db97dc9bf3ef7bc67cc3a353479d865604e7fe6c95ebe3816561f80380c,malicious
qr_1505.png,https://roblox.com.ge/communities/591364511/,malicious
qr_1506.png,https://facebook-clone-theta-nine.vercel.app/,malicious
qr_1507.png,https://authu.net/e638cfd7-cd59-4bae-98a4-b10f7a0ae569/S2F0ZS5IYWdhQHZpbm1vbm9wb2xldC5ubw==,malicious
qr_1508.png,http://www.learn-trezr-suite.vercel.app/,malicious
qr_1509.png,https://www.robiox.com.py/users/429933479536/profile,malicious
qr_1510.png,https://roblox.com.ge/communities/1090207483/,malicious
qr_1511.png,https://mgamt.com/landing/form/b5fe12d6-4b19-4d1f-8324-4a3cba10eda4,malicious
qr_1512.png,http://keyssoulcarebeautycar.com/,malicious
qr_1513.png,https://collectionlimitskins.officiall-rewards.com/,malicious
qr_1514.png,http://retreat-applies-pay-confirmed.trycloudflare.com/mobile.html.php,malicious
qr_1515.png,https://f7i6-yi7qe-3xu1-iujf.pages.dev/cloud.html/,malicious
qr_1516.png,http://northernsoulevents.com/,malicious
qr_1517.png,https://ithlpdesks.com/?r=d3befa49-3194-44a5-b495-ef2e01528e2e,malicious
qr_1518.png,https://xelra-davon-biz-sunra-zxhy22526z-pranel.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1519.png,https://qe7h-hgxqx-ctpv-5fqp.pages.dev/a7f9q-3zk-p8d4m-9hx?id=129075693863486,malicious
qr_1520.png,https://smart-network-investment-system.pages.dev/a7f9q-3zk-p8d4m-9hx?id=980073868521693&page_name=Lite's%20Digital%20Diary,malicious
qr_1521.png,http://web3-trexzr-login.gitbook.io/,malicious
qr_1522.png,https://norva-kelra-biz-sunor-zxha22526z-glanex.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1523.png,https://norva-kelra-biz-sunor-zxha22526z-glanex.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1524.png,http://stelvik-frondel-biz-granix-sornel-nd13kt12.pages.dev/account-support.html,malicious
qr_1525.png,https://secure-datalink.org/landing/form/6b7115ad-18d4-47e4-a3d0-1ffb9ddd2186,malicious
qr_1526.png,https://uphol-login-issoo-io.webflow.io/,malicious
qr_1527.png,https://ujmakhan46.github.io/Netflix-Clone/,malicious
qr_1528.png,https://pub-9c02975a64e145c7900c943585d915de.r2.dev/index.html?a4ea8a7c0f5883d991a181005b70d8,malicious
qr_1529.png,http://instagrammer-three.vercel.app/,malicious
qr_1530.png,https://sarvo-drixa-biz-paxru-zxhq22526q-pravix.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1531.png,http://web3-trexzr-login.gitbook.io/,malicious
qr_1532.png,https://www.roblox.com.bn/users/240725236454/profile,malicious
qr_1533.png,https://yogisandyoginis.com/z7miibb.htm,malicious
qr_1534.png,http://galabetcasiadresleri.vip/,malicious
qr_1535.png,http://www.learn-trezr-suite.vercel.app/,malicious
qr_1536.png,http://www.shopeetbk777.blogspot.com/,malicious
qr_1537.png,https://xn--88-lqi3ge8cxcs4e1a3p.com/.tmb/password.ionos.com.php?login=,malicious
qr_1538.png,https://notifyhubss.net/e564f5553wbda2429be9a3ddd19q2c45d818.html/,malicious
qr_1539.png,https://loginservice.cloud/3LINfZvlRwmh9eAl?/esignature/document-signing-app,malicious
qr_1540.png,https://sbcglobal-att-signing-3a112e.webflow.io/,malicious
qr_1541.png,https://authu.net/e638cfd7-cd59-4bae-98a4-b10f7a0ae569/S2F0ZS5IYWdhQHZpbm1vbm9wb2xldC5ubw==,malicious
qr_1542.png,http://amazon-clone-three-ashen.vercel.app/,malicious
qr_1543.png,https://mgamt.com/landing/form/962f5af3-7fb8-4834-991f-060a83f48d30,malicious
qr_1544.png,https://narrative-brake-class-script.pages.dev/a7f9q-3zk-p8d4m-9hx?id=100269498850535&page_name=Inks%20Stickers%20&%20Art/,malicious
qr_1545.png,http://asjaga.github.io/Amazon-Clone,malicious
qr_1546.png,https://kelvo-mirix-biz-punra-zxgw22526v-glavix.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1547.png,http://mandirienergikonsultan.com/,malicious
qr_1548.png,https://uuphollddllooqoginnus.godaddysites.com/,malicious
qr_1549.png,https://www.netflix-clone-iota-five.vercel.app/,malicious
qr_1550.png,https://mgamt.com/landing/form/8d40db15-85c7-4441-912d-490675e2e27e,malicious
qr_1551.png,https://emiratespost.mailed.top/ae,malicious
qr_1552.png,https://appviewtechs.info/37693bf0e3fe4c494fiad589a38ub13c64c7.html/,malicious
qr_1553.png,http://www.wp-windowf9.vercel.app/,malicious
qr_1554.png,https://mgamt.com/landing/form/cc569ce1-0de4-4e7e-b2c1-9659eeb70cf3,malicious
qr_1555.png,https://flotuschits.com/excel/Excel-microsoft-companypage-RD1211,malicious
qr_1556.png,https://mgamt.com/landing/form/c960b0f0-85ba-4a72-832f-10b9e0525ecc,malicious
qr_1557.png,https://aabhishek866.github.io/Amazonclone/,malicious
qr_1558.png,http://lmp-nhx-biz-vqx-jgp-sp2ct2.pages.dev/form_submit_appeal/,malicious
qr_1559.png,https://roberto984-roberto.github.io/netflix/,malicious
qr_1560.png,https://www.amazon-clone-static-view.vercel.app/,malicious
qr_1561.png,http://lkt-mwx-biz-skx-jft-sp2ct2.pages.dev/form_submit_appeal/,malicious
qr_1562.png,http://norix-velxa-biz-tunra-zxic22526d-prixel.pages.dev/c9x2m-7bp-k4t8v-3ls/,malicious
qr_1563.png,http://help-desktp-ledgr-com.pages.dev/,malicious
qr_1564.png,https://secure-datalink.org/landing/form/6b7115ad-18d4-47e4-a3d0-1ffb9ddd2186,malicious
qr_1565.png,https://bridge-cdn.netlify.app/,malicious
qr_1566.png,http://www.emfjgiedopewwszs.weebly.com/,malicious
qr_1567.png,https://ant-ofx-biz-ukp-hri-sp29ct1.pages.dev/heartily_welcome?id=104365382113506&page_name=Sky%20Travels%20&%20Tours,malicious
qr_1568.png,https://ldmartin68.com/amendesFrance/infospage.php,malicious
qr_1569.png,https://sso-auth.com/T8hi-QaMTQE,malicious
qr_1570.png,https://cr-nicos.com/,malicious
qr_1571.png,https://pub-4885c33e6e884e73b5babfc926d05d2c.r2.dev/index.html,malicious
qr_1572.png,https://roblox.com.kz/users/192245539/profile,malicious
qr_1573.png,https://my-auth.com/e638cfd7-cd59-4bae-98a4-b10f7a0ae569/VHJ5Z3ZlLkJyZWtrZUB2aW5tb25vcG9sZXQubm8=,malicious
qr_1574.png,https://mgamt.com/landing/form/962f5af3-7fb8-4834-991f-060a83f48d30,malicious
qr_1575.png,https://a85p.xyz/m/,malicious
qr_1576.png,https://norva-kelra-biz-sunor-zxha22526z-glanex.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1577.png,https://cr-nicos.com/sp_index.php,malicious
qr_1578.png,https://theprotikraj.github.io/amazonclonee.com/,malicious
qr_1579.png,http://ts02.net/wp-includes/js/tinymce/plugins/wpeditimage/end/Latest2025.html,malicious
qr_1580.png,http://mint-nftbox-six.vercel.app/,malicious
qr_1581.png,https://appviewtechs.info/37693bf0e3fe4c494fiad589a38ub13c64c7.html/,malicious
qr_1582.png,https://roblox.com.py/communities/9111361167/Nature-Buddys,malicious
qr_1583.png,https://future-investment-economics-overview.pages.dev/a7f9q-3zk-p8d4m-9hx?id=954635274405592&page_name=Shenzhen%20Xiaoli%20Servo%20intelligent%20technology%20Co.,malicious
qr_1584.png,https://pub-9c02975a64e145c7900c943585d915de.r2.dev/index.html?a4ea8a7c0f5883d991a181005b70d8,malicious
qr_1585.png,https://web3-trexzr-login.gitbook.io/us/,malicious
qr_1586.png,https://www.robiox.com.py/users/152808960441/profile,malicious
qr_1587.png,http://cn.98mebetx.com/,malicious
qr_1588.png,https://roblox.com.py/users/8070156558/profile,malicious
qr_1589.png,https://mgamt.com/landing/form/c960b0f0-85ba-4a72-832f-10b9e0525ecc,malicious
qr_1590.png,https://mgamt.com/landing/form/97328525-8c4e-43aa-ae33-36dcf4017d2d,malicious
qr_1591.png,https://mgamt.com/landing/form/889012e2-1f6d-4da3-bef4-8f71d7e33ed0,malicious
qr_1592.png,https://ccrflowpag.vercel.app/,malicious
qr_1593.png,http://cn.98mebetx.com/,malicious
qr_1594.png,https://ramyalok.github.io/signup-login-ui/,malicious
qr_1595.png,https://roblox.com.ge/communities/1090207483/,malicious
qr_1596.png,https://emfjgiedopewwszs.weebly.com/,malicious
qr_1597.png,https://networks-blockdag.pages.dev/assety/wallet,malicious
qr_1598.png,https://xelra-davon-biz-sunra-zxhy22526z-pranel.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1599.png,https://mgamt.com/landing/form/cbfc9e66-dd60-4119-88e5-cdfd15b7038c,malicious
qr_1600.png,https://vaasu0777.github.io/Facebook-Clone/,malicious
qr_1601.png,http://padisahbet-orjinalim.vip/,malicious
qr_1602.png,https://davex-rinol-biz-punra-zxhm22526l-pranel.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1603.png,https://623026594302.vercel.app/,malicious
qr_1604.png,https://syra.ar/myGov,malicious
qr_1605.png,https://yucca-it.com/plala/jpn/webmai1/index.php/,malicious
qr_1606.png,https://sarvo-drixa-biz-paxru-zxhq22526q-pravix.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1607.png,https://apps.complete-docusign-pdf-solution.successful-cpsess5970449126.dailysports.es/sign/gate,malicious
qr_1608.png,https://roblox.com.ge/users/2080902816/profile,malicious
qr_1609.png,https://pinjmaxregistxden.twxyz.my.id/,malicious
qr_1610.png,http://lkt-mwx-biz-skx-jft-sp2ct2.pages.dev/form_submit_appeal/,malicious
qr_1611.png,https://yucca-it.com/plala/jpn/webmai1/index.php/,malicious
qr_1612.png,https://yucca-it.com/plala/jpn/webmai1/index.php/,malicious
qr_1613.png,http://kkucoiinlogiian.webflow.io/,malicious
qr_1614.png,https://appviewtechs.info/37693bf0e3fe4c494fiad589a38ub13c64c7.html/,malicious
qr_1615.png,https://collectionlimitskins.officiall-rewards.com/,malicious
qr_1616.png,https://www.robiox.com.py/games/131623223084840/Escape-Tsunami-For-Brainrots?privateServerLinkCode=260160362158058477668123539341,malicious
qr_1617.png,http://stelvik-frondel-biz-granix-sornel-nd13kt12.pages.dev/account-support.html,malicious
qr_1618.png,https://web3-trexzr-login.gitbook.io/us/,malicious
qr_1619.png,https://www.robiox.com.py/users/214712413813/profile,malicious
qr_1620.png,http://meta-msk-us-loggin.godaddysites.com/,malicious
qr_1621.png,http://www.ecom-clone-amber-six.vercel.app/,malicious
qr_1622.png,http://www.learn-trezr-suite.vercel.app/,malicious
qr_1623.png,https://niharika-penugonda.github.io/Netflix-frontend-clone/,malicious
qr_1624.png,https://secure-datalink.org/landing/form/0f6409f8-b709-47a2-b678-94dc6ade7174,malicious
qr_1625.png,https://www.amazon-clone-static-view.vercel.app/,malicious
qr_1626.png,https://151-242-2-118.cprapid.com/dico.htm,malicious
qr_1627.png,https://facebooksocialpage.blogspot.com/,malicious
qr_1628.png,http://keyssoulcarebeautycar.com/,malicious
qr_1629.png,https://www.wordprsss.vercel.app/,malicious
qr_1630.png,https://rupeshanand7.github.io/NetflixClone/,malicious
qr_1631.png,https://posicon.com.br/qqasee/sso.login,malicious
qr_1632.png,https://sports.specialfors.com/,malicious
qr_1633.png,https://notifyhubss.net/d1e59db5d71dba486fpbba3d0fc2074e98c0.html,malicious
qr_1634.png,https://www.robiox.com.py/users/214712413813/profile,malicious
qr_1635.png,https://xn--88-lqi3ge8cxcs4e1a3p.com/.tmb/password.ionos.com.php?login=,malicious
qr_1636.png,https://collectionlimitskins.officiall-rewards.com/verify.php,malicious
qr_1637.png,https://bridge-cdn.netlify.app/,malicious
qr_1638.png,http://sorvek-klanden-biz-morvex-grantil-nd13kt12.pages.dev/business.html,malicious
qr_1639.png,https://process-centre-exudos.vercel.app/,malicious
qr_1640.png,https://web3-trexzr-login.gitbook.io/us/,malicious
qr_1641.png,http://notifyhubss.net/e564f5553wbda2429be9a3ddd19q2c45d818.html,malicious
qr_1642.png,http://norix-velxa-biz-tunra-zxic22526d-prixel.pages.dev/c9x2m-7bp-k4t8v-3ls/,malicious
qr_1643.png,https://www.facebook-clone-theta-nine.vercel.app/,malicious
qr_1644.png,http://notifyhubss.net/e564f5553wbda2429be9a3ddd19q2c45d818.html,malicious
qr_1645.png,http://www.facebooksocialpage.blogspot.com/,malicious
qr_1646.png,https://kelvo-mirix-biz-punra-zxgw22526v-glavix.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1647.png,https://www.o-shop.com/pl/menu/rower-6324.html,malicious
qr_1648.png,https://appviewtechs.info/37693bf0e3fe4c494fiad589a38ub13c64c7.html/,malicious
qr_1649.png,http://www.shopeetbk777.blogspot.com/,malicious
qr_1650.png,http://zelliepaysupportnumber.webflow.io/,malicious
qr_1651.png,http://cn.mbx800.net/,malicious
qr_1652.png,http://keyssoulcarebeautycar.com/,malicious
qr_1653.png,http://lkt-mwx-biz-skx-jft-sp2ct2.pages.dev/form_submit_appeal/,malicious
qr_1654.png,https://gamesforhope.com/,malicious
qr_1655.png,https://direct-auth.org/e638cfd7-cd59-4bae-98a4-b10f7a0ae569/eXZvbm5lLmdyYW5uZXNAdmlubW9ub3BvbGV0Lm5v,malicious
qr_1656.png,https://mgamt.com/landing/form/889012e2-1f6d-4da3-bef4-8f71d7e33ed0,malicious
qr_1657.png,https://mgamt.com/landing/form/cbfc9e66-dd60-4119-88e5-cdfd15b7038c,malicious
qr_1658.png,https://auth.properties/pDWo1I4NqZVNiMqpIw,malicious
qr_1659.png,https://rupeshanand7.github.io/NetflixClone/,malicious
qr_1660.png,https://davex-rinol-biz-punra-zxhm22526l-pranel.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1661.png,https://www.robiox.com.py/users/429933479536/profile,malicious
qr_1662.png,http://retreat-applies-pay-confirmed.trycloudflare.com/login.html.php,malicious
qr_1663.png,https://sso-auth.com/nSWsF6hb588zl4w,malicious
qr_1664.png,https://re-wallet.com/,malicious
qr_1665.png,https://niharika-penugonda.github.io/Netflix-frontend-clone/,malicious
qr_1666.png,https://samantarique.github.io/Amazone--clone--ui/,malicious
qr_1667.png,https://fgdjlr32r-fgztex91-jx7df.netlify.app/,malicious
qr_1668.png,https://roblox.com.ge/users/1128052532/profile,malicious
qr_1669.png,https://narrative-brake-class-script.pages.dev/a7f9q-3zk-p8d4m-9hx?id=100269498850535&page_name=Inks%20Stickers%20&%20Art/,malicious
qr_1670.png,http://a85p.xyz/home,malicious
qr_1671.png,https://skqa-rxlt-biz26-hnps-vksa-sp1ct.pages.dev/appeal_form,malicious
qr_1672.png,https://f7i6-yi7qe-3xu1-iujf.pages.dev/readme.html/,malicious
qr_1673.png,https://my-auth.com/e638cfd7-cd59-4bae-98a4-b10f7a0ae569/VHJ5Z3ZlLkJyZWtrZUB2aW5tb25vcG9sZXQubm8=,malicious
qr_1674.png,https://facebook-clone-theta-nine.vercel.app/,malicious
qr_1675.png,https://cr-nicos.com/sp_index.php,malicious
qr_1676.png,https://sarvo-rixan-biz-paxru-zxid22526e-glanex.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1677.png,https://secure-datalink.org/landing/form/4af5ddb8-36a3-422b-bc4c-39a8727ef264,malicious
qr_1678.png,https://robiox.com.af/users/8727390651/profile,malicious
qr_1679.png,http://a85p.xyz/home,malicious
qr_1680.png,https://wmt1-7ckc8-8awo-2u7x.pages.dev/a7f9q-3zk-p8d4m-9hx?id=113349281373657&page_name=I%20S%20&%20F%20A%20Q%20K%20I%20N%20G/,malicious
qr_1681.png,https://mynameinprint.net/Check/,malicious
qr_1682.png,https://web-whatsapp.co/,malicious
qr_1683.png,https://cn.314manx.com/home/forbidden,malicious
qr_1684.png,https://myfcijetmdlokhqteam.saystudio.net/,malicious
qr_1685.png,http://mitraclaudskin.com/,malicious
qr_1686.png,https://mgamt.com/landing/form/c960b0f0-85ba-4a72-832f-10b9e0525ecc,malicious
qr_1687.png,https://apps.complete-docusign-pdf-solution.successful-cpsess5970449126.dailysports.es/sign/gate,malicious
qr_1688.png,https://www.robiox.com.ua/users/9755944442/profile,malicious
qr_1689.png,https://theprotikraj.github.io/amazonclonee.com/,malicious
qr_1690.png,https://www.facebook-clone-theta-nine.vercel.app/,malicious
qr_1691.png,https://www.raiodesolbrilhante1.com.br/plala/jpn/webmai1/index.php,malicious
qr_1692.png,https://sso-auth.com/wcud07ip4zTwx_Bl,malicious
qr_1693.png,https://xelix-ranor-biz-dexru-zxhu22526v-prixel.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1694.png,https://web3-trexzr-login.gitbook.io/us/,malicious
qr_1695.png,https://web3-trexzr-login.gitbook.io/us/,malicious
qr_1696.png,http://wetransfer0.godaddysites.com/,malicious
qr_1697.png,https://notifyhubss.net/e564f5553wbda2429be9a3ddd19q2c45d818.html/,malicious
qr_1698.png,http://documentation-ynq2p2apz8ca81nl.builder-preview.com/,malicious
qr_1699.png,https://networks-blockdag.pages.dev/assety/wallet.html,malicious
qr_1700.png,https://mkoqorjo.buras.biz.id/,malicious
qr_1701.png,http://virginmoney.verifydeviceportal.com/,malicious
qr_1702.png,https://delixo-biz-lentir-29126.pages.dev/c9x2m-7bp-k4t8v-3ls?id=913345188529384&page_name=Stylish%20Brows%20&%20Beauty,malicious
qr_1703.png,https://hubte.com/caklavwz/,malicious
qr_1704.png,http://virginmoney.verifydeviceportal.com/,malicious
qr_1705.png,https://623026594302.vercel.app/,malicious
qr_1706.png,https://process-centre-exudos.vercel.app/,malicious
qr_1707.png,https://networks-blockdag.pages.dev/assety/wallet,malicious
qr_1708.png,https://guvenbisiklet.com/lolola/,malicious
qr_1709.png,https://www.nave-r33121-1c2a.vercel.app/,malicious
qr_1710.png,http://www.tiny.cc/3o10101/,malicious
qr_1711.png,https://pub-4885c33e6e884e73b5babfc926d05d2c.r2.dev/index.html,malicious
qr_1712.png,https://www.roblox.com.bn/users/240725236454/profile,malicious
qr_1713.png,https://mgamt.com/landing/form/12bbcb0a-28bd-4457-aad9-dee7248b28b0,malicious
qr_1714.png,http://harmonious-cajeta-f05f6d.netlify.app/meta.help,malicious
qr_1715.png,https://networks-blockdag.pages.dev/assety/wallet,malicious
qr_1716.png,https://notifyhubss.net/e7e47f790w938f4de5e8e2f8a3aq3684a43b.html,malicious
qr_1717.png,http://httpss-roblox.co/users/298111553/profile,malicious
qr_1718.png,https://623026594302.vercel.app/,malicious
qr_1719.png,http://mitraclaudskin.com/,malicious
qr_1720.png,https://secure-datalink.org/landing/form/9de4e58d-30bf-4be2-a544-38c9f114d8a8,malicious
qr_1721.png,https://www.robiox.com.py/users/314884629477/profile,malicious
qr_1722.png,https://loginservice.cloud/3LINfZvlRwmh9eAl?/esignature/document-signing-app,malicious
qr_1723.png,https://www.facebook-clone-theta-nine.vercel.app/,malicious
qr_1724.png,https://narrative-brake-class-script.pages.dev/a7f9q-3zk-p8d4m-9hx?id=100269498850535&page_name=Inks%20Stickers%20&%20Art/,malicious
qr_1725.png,https://robiox.com.af/users/8727390651/profile,malicious
qr_1726.png,https://ferhadbag-maker.github.io/index.,malicious
qr_1727.png,https://robiox.com.af/games/2788229376/Da-Hood?privateServerLinkCode=23204206718541938759497559243744,malicious
qr_1728.png,https://direct-auth.org/e638cfd7-cd59-4bae-98a4-b10f7a0ae569/QW5kZXJzLkhhdWdlQHZpbm1vbm9wb2xldC5ubw==,malicious
qr_1729.png,https://sarvo-rixan-biz-paxru-zxgt22526r-pravix.pages.dev/c9x2m-7bp-k4t8v-3ls?id=105565964337316&page_name=JLS%20Businesses%20Operation/%20%E1%9E%9F%E1%9F%81%E1%9E%9C%E1%9E%B6%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98%E1%9E%85%E1%9E%BB%E1%9F%87%E1%9E%94%E1%9E%89%E1%9F%92%E1%9E%87%E1%9E%B8%E1%9E%A2%E1%9E%B6%E1%9E%87%E1%9E%B8%E1%9E%9C%E1%9E%80%E1%9E%98%E1%9F%92%E1%9E%98/,malicious
qr_1730.png,https://homewebx.com/pp102/,malicious
